SMOTE,CTGAN,TVAE,mean,std
0.2,0.0,0.5,0.8251,0.0077
0.2,0.2,0.5,0.8289,0.0064
0.2,0.3,0.5,0.8291,0.008
0.2,0.0,0.4,0.8291,0.0088
0.2,0.3,0.4,0.8292,0.0085
0.2,0.4,0.5,0.8294,0.0088
0.2,0.4,0.3,0.8296,0.0083
0.2,0.0,0.2,0.8296,0.0078
0.2,0.5,0.4,0.8298,0.0104
0.2,0.2,0.4,0.8298,0.0073
0.2,0.4,0.4,0.8299,0.0087
0.2,0.0,0.3,0.8301,0.0086
0.2,0.2,0.3,0.8302,0.0105
0.2,0.5,0.5,0.8306,0.0094
0.2,0.1,0.5,0.8308,0.008
0.2,0.1,0.4,0.831,0.0072
0.2,0.4,0.2,0.8318,0.0079
0.2,0.5,0.3,0.8321,0.0082
0.2,0.3,0.3,0.8321,0.0092
0.2,0.1,0.2,0.8324,0.0076
0.2,0.3,0.2,0.8325,0.0087
0.2,0.5,0.0,0.8326,0.0087
0.2,0.2,0.2,0.8326,0.0066
0.2,0.1,0.3,0.8329,0.0069
0.2,0.0,0.1,0.8338,0.0094
0.2,0.5,0.2,0.834,0.0068
0.2,0.1,0.1,0.8342,0.0088
0.2,0.2,0.1,0.8342,0.0089
0.2,0.4,0.0,0.8347,0.009
0.2,0.3,0.1,0.8349,0.0116
0.2,0.2,0.0,0.8357,0.0085
0.2,0.3,0.0,0.8357,0.0103
0.2,0.1,0.0,0.8357,0.0091
0.2,0.5,0.1,0.8357,0.0108
0.2,0.4,0.1,0.836,0.0106
0.2,0.0,0.0,0.846,0.0116
0.1,0.3,0.5,0.8511,0.0082
0.1,0.0,0.5,0.8512,0.0105
0.1,0.5,0.5,0.8521,0.0072
0.1,0.4,0.5,0.8523,0.01
0.1,0.3,0.4,0.8529,0.0085
0.1,0.1,0.4,0.8536,0.0106
0.1,0.1,0.5,0.8538,0.0088
0.1,0.0,0.3,0.8539,0.0076
0.1,0.0,0.4,0.8539,0.0092
0.1,0.2,0.5,0.854,0.0082
0.1,0.5,0.4,0.8542,0.0095
0.1,0.5,0.3,0.8543,0.0092
0.1,0.4,0.3,0.8546,0.0095
0.1,0.1,0.2,0.8554,0.0088
0.1,0.0,0.2,0.8555,0.009
0.1,0.1,0.3,0.8557,0.0107
0.1,0.2,0.3,0.8557,0.0088
0.1,0.2,0.2,0.8562,0.0079
0.1,0.2,0.4,0.8567,0.0077
0.1,0.3,0.3,0.8568,0.0075
0.1,0.4,0.4,0.8569,0.009
0.1,0.4,0.2,0.8572,0.009
0.1,0.5,0.2,0.8573,0.0097
0.1,0.5,0.0,0.8577,0.0073
0.1,0.3,0.2,0.8579,0.0081
0.1,0.2,0.1,0.8581,0.0077
0.1,0.3,0.1,0.8586,0.0105
0.1,0.5,0.1,0.8586,0.0086
0.1,0.0,0.1,0.8589,0.0098
0.1,0.4,0.0,0.8594,0.0064
0.1,0.3,0.0,0.8598,0.0076
0.1,0.2,0.0,0.8603,0.0086
0.1,0.1,0.1,0.8603,0.0082
0.1,0.4,0.1,0.8604,0.0098
0.1,0.1,0.0,0.8613,0.0084
0.1,0.0,0.0,0.8707,0.012
0.0,0.1,0.5,0.8773,0.0074
0.0,0.0,0.5,0.8779,0.0057
0.0,0.3,0.5,0.8784,0.0086
0.0,0.4,0.5,0.8786,0.008
0.0,0.2,0.5,0.8795,0.0059
0.0,0.5,0.5,0.8799,0.0053
0.0,0.1,0.4,0.8801,0.007
0.0,0.3,0.4,0.8802,0.0064
0.0,0.4,0.3,0.8803,0.008
0.0,0.0,0.4,0.8804,0.0065
0.0,0.2,0.4,0.8809,0.007
0.0,0.1,0.3,0.8809,0.0067
0.0,0.5,0.3,0.8811,0.0068
0.0,0.4,0.4,0.8812,0.0052
0.0,0.3,0.3,0.8814,0.0068
0.0,0.5,0.4,0.8817,0.0062
0.0,0.2,0.3,0.8818,0.0051
0.0,0.0,0.3,0.8823,0.005
0.0,0.4,0.2,0.883,0.0073
0.0,0.1,0.2,0.8837,0.0075
0.0,0.0,0.2,0.8843,0.0077
0.0,0.3,0.2,0.8845,0.0077
0.0,0.2,0.2,0.8852,0.0056
0.0,0.5,0.2,0.8854,0.0071
0.0,0.5,0.0,0.8854,0.0078
0.0,0.2,0.1,0.8856,0.0078
0.0,0.1,0.1,0.8859,0.0064
0.0,0.4,0.1,0.886,0.0091
0.0,0.0,0.1,0.8865,0.0077
0.0,0.5,0.1,0.8871,0.0082
0.0,0.3,0.0,0.8872,0.0066
0.0,0.3,0.1,0.8873,0.0067
0.0,0.1,0.0,0.8875,0.0069
0.0,0.4,0.0,0.8875,0.0069
0.0,0.2,0.0,0.888,0.0079
0.0,0.0,0.0,0.8917,0.0082
