SMOTE,CTGAN,TVAE,mean,std
0.2,0.3,0.1,0.7675,0.0226
0.2,0.1,0.2,0.7694,0.0085
0.2,0.0,0.3,0.7696,0.0108
0.2,0.3,0.0,0.7701,0.0181
0.2,0.2,0.5,0.7709,0.0231
0.2,0.2,0.3,0.7721,0.0122
0.2,0.4,0.3,0.7722,0.0155
0.2,0.3,0.3,0.7723,0.0172
0.2,0.0,0.4,0.7751,0.0081
0.1,0.2,0.5,0.7775,0.0149
0.2,0.4,0.2,0.7776,0.0127
0.2,0.4,0.0,0.7803,0.008
0.1,0.3,0.5,0.7806,0.0156
0.2,0.2,0.2,0.7813,0.0074
0.2,0.0,0.1,0.7816,0.0129
0.1,0.5,0.4,0.7818,0.0156
0.1,0.2,0.3,0.7821,0.0159
0.1,0.0,0.4,0.7826,0.012
0.2,0.2,0.0,0.7833,0.0113
0.1,0.5,0.3,0.7848,0.0067
0.1,0.1,0.0,0.7851,0.0148
0.1,0.1,0.3,0.7857,0.0229
0.1,0.5,0.2,0.7863,0.0203
0.1,0.4,0.5,0.7866,0.015
0.1,0.5,0.5,0.7872,0.0085
0.1,0.2,0.2,0.7877,0.0266
0.1,0.0,0.5,0.7882,0.0164
0.1,0.1,0.4,0.7894,0.0146
0.1,0.1,0.5,0.7903,0.0162
0.1,0.4,0.0,0.7905,0.0092
0.1,0.2,0.4,0.7908,0.0125
0.2,0.0,0.0,0.7912,0.0134
0.1,0.3,0.3,0.7913,0.0209
0.1,0.4,0.4,0.7931,0.0106
0.1,0.0,0.1,0.7932,0.0167
0.1,0.3,0.4,0.7935,0.0228
0.1,0.5,0.1,0.7946,0.0169
0.1,0.4,0.1,0.7953,0.0167
0.1,0.0,0.3,0.7969,0.0101
0.1,0.3,0.2,0.7969,0.0284
0.1,0.5,0.0,0.7974,0.0192
0.1,0.4,0.3,0.7975,0.0219
0.1,0.3,0.0,0.7983,0.0128
0.1,0.2,0.0,0.7985,0.0144
0.1,0.2,0.1,0.7999,0.0113
0.1,0.0,0.0,0.8007,0.0127
0.1,0.1,0.1,0.801,0.0124
0.1,0.1,0.2,0.8011,0.0115
0.1,0.4,0.2,0.8028,0.0136
0.1,0.3,0.1,0.8067,0.0094
0.0,0.2,0.4,0.8232,0.0428
0.0,0.1,0.1,0.8256,0.0133
0.0,0.2,0.3,0.8309,0.0235
0.0,0.5,0.0,0.8342,0.0173
0.0,0.1,0.2,0.8355,0.0205
0.0,0.4,0.2,0.8374,0.0185
0.0,0.5,0.4,0.8378,0.0159
0.0,0.3,0.5,0.838,0.0139
0.0,0.5,0.2,0.8382,0.0227
0.0,0.4,0.1,0.8394,0.0224
0.0,0.3,0.0,0.8409,0.0331
0.0,0.4,0.3,0.8423,0.0274
0.0,0.3,0.4,0.8424,0.0328
0.0,0.0,0.5,0.8427,0.0148
0.0,0.1,0.3,0.8436,0.016
0.0,0.3,0.1,0.8437,0.0185
0.0,0.5,0.5,0.8438,0.0127
0.0,0.2,0.5,0.8446,0.0199
0.0,0.0,0.2,0.845,0.0285
0.0,0.2,0.2,0.8459,0.018
0.0,0.4,0.5,0.846,0.0198
0.0,0.5,0.3,0.8483,0.0116
0.0,0.0,0.0,0.8487,0.0129
0.0,0.4,0.4,0.8491,0.0188
0.0,0.0,0.1,0.8512,0.0231
0.0,0.3,0.2,0.8515,0.007
0.0,0.5,0.1,0.8546,0.0203
0.0,0.1,0.4,0.8548,0.0073
0.0,0.0,0.4,0.8552,0.0182
0.0,0.0,0.3,0.8552,0.0094
0.0,0.2,0.0,0.8559,0.0145
0.0,0.2,0.1,0.8559,0.0145
0.0,0.4,0.0,0.8567,0.011
0.0,0.1,0.5,0.8582,0.0121
0.0,0.3,0.3,0.8608,0.0177
0.0,0.1,0.0,0.8682,0.0126
