SMOTE,CTGAN,TVAE,mean,std
0.1,0.2,0.0,13.8967,0.4715
0.2,0.2,0.0,14.312,0.4151
0.0,0.3,0.0,14.5117,0.2572
0.4,0.2,0.0,14.6271,0.4264
0.3,0.2,0.0,14.7042,0.2836
0.5,0.2,0.0,14.8172,0.474
0.1,0.3,0.0,15.1034,0.1973
0.0,0.4,0.0,15.4895,0.3599
0.2,0.3,0.0,15.8723,0.0357
0.0,0.5,0.0,16.1333,0.1516
0.3,0.3,0.0,16.1734,0.2737
0.5,0.3,0.0,16.258,0.3716
0.4,0.3,0.0,16.3869,0.5056
0.1,0.4,0.0,16.5855,0.4712
0.2,0.4,0.0,17.2464,0.2165
0.1,0.5,0.0,17.3053,0.3476
0.5,0.4,0.0,17.5758,0.4458
0.3,0.4,0.0,17.5788,0.3262
0.4,0.4,0.0,17.6082,0.3109
0.2,0.5,0.0,17.8807,0.3061
0.3,0.5,0.0,18.3106,0.3979
0.4,0.5,0.0,18.6383,0.2699
0.5,0.5,0.0,18.7474,0.4995
