SMOTE,CTGAN,TVAE,mean,std
0.3,0.2,0.3,0.7997,0.0081
0.3,0.4,0.3,0.7999,0.0088
0.3,0.3,0.3,0.8002,0.0091
0.3,0.0,0.3,0.8007,0.0085
0.3,0.5,0.3,0.8013,0.0073
0.3,0.0,0.2,0.8037,0.0092
0.3,0.1,0.2,0.8039,0.0086
0.3,0.4,0.2,0.8041,0.009
0.3,0.5,0.2,0.8046,0.009
0.3,0.3,0.2,0.8049,0.0097
0.3,0.2,0.2,0.8055,0.0084
0.3,0.5,0.0,0.8063,0.0092
0.3,0.0,0.1,0.8072,0.0105
0.3,0.1,0.1,0.8074,0.0101
0.3,0.4,0.0,0.8077,0.009
0.3,0.3,0.1,0.8086,0.0107
0.3,0.3,0.0,0.809,0.0096
0.3,0.5,0.1,0.8092,0.0105
0.3,0.4,0.1,0.8099,0.0094
0.3,0.2,0.0,0.8111,0.0099
0.3,0.2,0.1,0.8113,0.0098
0.3,0.1,0.0,0.8121,0.0098
0.2,0.1,0.5,0.8198,0.0129
0.2,0.4,0.5,0.82,0.0123
0.2,0.3,0.5,0.8203,0.0115
0.2,0.0,0.5,0.8205,0.0117
0.2,0.5,0.5,0.8216,0.0104
0.2,0.0,0.4,0.8221,0.0104
0.3,0.0,0.0,0.8224,0.0085
0.2,0.1,0.4,0.8229,0.0107
0.2,0.4,0.4,0.8231,0.0112
0.2,0.2,0.5,0.8234,0.0116
0.2,0.3,0.4,0.8242,0.0125
0.2,0.1,0.3,0.8246,0.0121
0.2,0.2,0.4,0.8247,0.011
0.2,0.5,0.4,0.8249,0.0116
0.2,0.3,0.3,0.8267,0.011
0.2,0.0,0.3,0.8269,0.0116
0.2,0.4,0.3,0.8269,0.0115
0.2,0.2,0.3,0.8272,0.0107
0.2,0.5,0.3,0.828,0.0123
0.2,0.4,0.2,0.8296,0.0126
0.2,0.0,0.2,0.8302,0.0109
0.2,0.1,0.2,0.8305,0.0106
0.2,0.5,0.2,0.8305,0.0114
0.2,0.3,0.2,0.831,0.0121
0.2,0.2,0.2,0.8325,0.0097
0.2,0.1,0.1,0.8349,0.0124
0.2,0.0,0.1,0.8352,0.0132
0.2,0.5,0.0,0.8358,0.0109
0.2,0.3,0.1,0.8368,0.0137
0.2,0.4,0.0,0.8372,0.0102
0.2,0.5,0.1,0.8373,0.0125
0.2,0.3,0.0,0.8373,0.0119
0.2,0.4,0.1,0.8376,0.0129
0.2,0.2,0.1,0.8381,0.0113
0.2,0.1,0.0,0.839,0.011
0.2,0.2,0.0,0.8394,0.0105
0.1,0.4,0.5,0.8448,0.0092
0.1,0.1,0.5,0.8459,0.0095
0.1,0.0,0.5,0.8464,0.0097
0.1,0.3,0.5,0.8464,0.0108
0.1,0.5,0.5,0.8466,0.0083
0.1,0.1,0.4,0.8479,0.0092
0.1,0.0,0.4,0.848,0.009
0.1,0.2,0.5,0.8485,0.0092
0.2,0.0,0.0,0.8493,0.0103
0.1,0.4,0.4,0.8499,0.0094
0.1,0.5,0.4,0.8503,0.0099
0.1,0.3,0.4,0.8505,0.0101
0.1,0.2,0.4,0.8506,0.0104
0.1,0.1,0.3,0.8524,0.0109
0.1,0.4,0.3,0.8527,0.0087
0.1,0.0,0.3,0.8527,0.0104
0.1,0.3,0.3,0.8528,0.0097
0.1,0.2,0.3,0.8534,0.0093
0.1,0.5,0.3,0.8536,0.01
0.1,0.5,0.2,0.856,0.0101
0.1,0.4,0.2,0.8562,0.0107
0.1,0.0,0.2,0.8564,0.0092
0.1,0.1,0.2,0.8565,0.0107
0.1,0.3,0.2,0.8575,0.0112
0.1,0.2,0.2,0.8578,0.0095
0.1,0.5,0.0,0.8603,0.0108
0.1,0.0,0.1,0.8603,0.0103
0.1,0.1,0.1,0.8617,0.0101
0.1,0.5,0.1,0.8619,0.0103
0.1,0.3,0.0,0.8619,0.0094
0.1,0.4,0.0,0.8619,0.0095
0.1,0.3,0.1,0.862,0.011
0.1,0.4,0.1,0.8632,0.0094
0.1,0.2,0.1,0.8635,0.0096
0.1,0.2,0.0,0.8641,0.0093
0.1,0.1,0.0,0.8644,0.0089
0.0,0.1,0.5,0.8712,0.0078
0.0,0.3,0.5,0.8714,0.0076
0.0,0.0,0.5,0.8718,0.0071
0.0,0.5,0.5,0.8719,0.0064
0.0,0.2,0.5,0.8723,0.0078
0.0,0.4,0.5,0.8726,0.008
0.0,0.4,0.4,0.8735,0.0083
0.0,0.2,0.4,0.8744,0.0063
0.0,0.3,0.4,0.8749,0.0074
0.0,0.0,0.4,0.8749,0.0091
0.0,0.5,0.4,0.8749,0.0077
0.1,0.0,0.0,0.875,0.0076
0.0,0.1,0.4,0.8752,0.0073
0.0,0.0,0.3,0.8763,0.0074
0.0,0.3,0.3,0.8766,0.0083
0.0,0.1,0.3,0.8766,0.0085
0.0,0.4,0.3,0.8767,0.0075
0.0,0.5,0.3,0.8779,0.0072
0.0,0.2,0.3,0.8781,0.0063
0.0,0.5,0.2,0.881,0.0071
0.0,0.0,0.2,0.8815,0.0072
0.0,0.3,0.2,0.882,0.0068
0.0,0.1,0.2,0.8821,0.0073
0.0,0.4,0.2,0.8824,0.0086
0.0,0.2,0.2,0.8829,0.0071
0.0,0.5,0.0,0.886,0.0078
0.0,0.4,0.0,0.8862,0.0083
0.0,0.0,0.1,0.8866,0.0063
0.0,0.3,0.1,0.8868,0.0062
0.0,0.1,0.1,0.8872,0.0061
0.0,0.4,0.1,0.8872,0.0071
0.0,0.5,0.1,0.8873,0.007
0.0,0.2,0.1,0.8879,0.0068
0.0,0.3,0.0,0.8882,0.0063
0.0,0.2,0.0,0.8887,0.0068
0.0,0.1,0.0,0.89,0.0073
0.0,0.0,0.0,0.8931,0.0069
