SMOTE,CTGAN,TVAE,mean,std
0.0,0.1,0.4,0.6875,0.0097
0.0,0.0,0.3,0.6875,0.011
0.0,0.5,0.5,0.6882,0.0124
0.0,0.4,0.2,0.6884,0.01
0.0,0.0,0.1,0.6886,0.013
0.0,0.3,0.2,0.6886,0.0084
0.0,0.4,0.1,0.6888,0.0152
0.0,0.5,0.3,0.6896,0.0066
0.0,0.2,0.1,0.6904,0.0121
0.0,0.5,0.1,0.6907,0.0157
0.0,0.1,0.0,0.6909,0.0162
0.0,0.4,0.3,0.691,0.0142
0.0,0.0,0.0,0.6916,0.0177
0.0,0.1,0.2,0.6932,0.0165
