SMOTE,CTGAN,TVAE,mean,std
0.2,0.5,0.1,0.6407,0.0044
0.3,0.2,0.0,0.6409,0.0029
0.1,0.1,0.4,0.6414,0.0089
0.1,0.0,0.4,0.6428,0.011
0.1,0.2,0.2,0.6437,0.0087
0.2,0.3,0.1,0.6438,0.0057
0.2,0.2,0.1,0.6439,0.0061
0.1,0.5,0.3,0.6445,0.0118
0.1,0.1,0.3,0.6445,0.0054
0.1,0.3,0.3,0.6447,0.0113
0.1,0.0,0.3,0.6459,0.0079
0.1,0.1,0.2,0.646,0.0104
0.1,0.3,0.2,0.6461,0.0098
0.1,0.4,0.3,0.6467,0.0083
0.3,0.4,0.0,0.6468,0.0042
0.1,0.5,0.4,0.6469,0.0121
0.3,0.3,0.0,0.6481,0.0086
0.3,0.1,0.0,0.6481,0.0057
0.0,0.0,0.5,0.6483,0.008
0.0,0.3,0.5,0.6484,0.0093
0.1,0.4,0.2,0.649,0.0044
0.1,0.5,0.2,0.6493,0.0057
0.0,0.5,0.5,0.6496,0.0081
0.0,0.2,0.5,0.6499,0.0064
0.0,0.1,0.5,0.6508,0.0037
0.2,0.5,0.0,0.6508,0.0082
0.0,0.4,0.5,0.6513,0.0079
0.0,0.3,0.4,0.6517,0.0086
0.1,0.0,0.2,0.6525,0.0087
0.0,0.5,0.4,0.6531,0.0085
0.1,0.2,0.1,0.6537,0.0093
0.1,0.3,0.1,0.6538,0.0125
0.3,0.0,0.0,0.654,0.0035
0.0,0.2,0.4,0.6551,0.0059
0.0,0.1,0.3,0.6554,0.0058
0.0,0.1,0.4,0.6563,0.0076
0.1,0.5,0.1,0.6563,0.0091
0.1,0.1,0.1,0.6565,0.01
0.1,0.4,0.1,0.6567,0.008
0.1,0.0,0.1,0.6568,0.0072
0.0,0.4,0.3,0.6575,0.0088
0.0,0.0,0.3,0.6579,0.0089
0.0,0.5,0.3,0.6587,0.0109
0.0,0.2,0.3,0.6587,0.0093
0.0,0.3,0.2,0.6589,0.0072
0.2,0.2,0.0,0.659,0.0072
0.0,0.0,0.4,0.659,0.0075
0.0,0.4,0.4,0.6592,0.0086
0.2,0.0,0.0,0.6593,0.0101
0.0,0.0,0.2,0.6595,0.0085
0.1,0.5,0.0,0.6598,0.0124
0.0,0.3,0.3,0.6615,0.0079
0.0,0.1,0.2,0.6617,0.008
0.1,0.2,0.0,0.6621,0.0063
0.2,0.1,0.0,0.6625,0.0088
0.2,0.4,0.0,0.6636,0.0085
0.0,0.2,0.2,0.6642,0.0091
0.2,0.3,0.0,0.6643,0.0078
0.0,0.4,0.2,0.6646,0.008
0.0,0.5,0.2,0.6646,0.0095
0.0,0.0,0.1,0.6657,0.0063
0.1,0.4,0.0,0.6666,0.008
0.0,0.4,0.1,0.669,0.0116
0.1,0.0,0.0,0.6693,0.0086
0.0,0.3,0.1,0.6693,0.0102
0.1,0.3,0.0,0.6699,0.0105
0.0,0.5,0.0,0.6705,0.0113
0.0,0.2,0.1,0.6712,0.0122
0.0,0.5,0.1,0.6714,0.0102
0.0,0.1,0.1,0.6718,0.0104
0.0,0.3,0.0,0.6721,0.0125
0.1,0.1,0.0,0.6725,0.0102
0.0,0.4,0.0,0.6756,0.013
0.0,0.2,0.0,0.6789,0.0064
0.0,0.1,0.0,0.6789,0.0068
0.0,0.0,0.0,0.6791,0.0083
