SMOTE,CTGAN,TVAE,mean,std
0.4,0.0,0.0,0.6941,0.0076
0.3,0.1,0.2,0.6941,0.0114
0.3,0.0,0.2,0.6944,0.0093
0.2,0.2,0.5,0.6952,0.0109
0.2,0.5,0.4,0.6953,0.0138
0.3,0.3,0.2,0.6959,0.0096
0.2,0.3,0.5,0.6963,0.0093
0.2,0.2,0.4,0.698,0.0129
0.2,0.4,0.5,0.698,0.0171
0.2,0.1,0.4,0.6981,0.0117
0.3,0.4,0.1,0.6986,0.0102
0.2,0.3,0.4,0.6995,0.0153
0.3,0.5,0.0,0.7001,0.0083
0.3,0.2,0.0,0.7009,0.0057
0.3,0.4,0.0,0.7013,0.0062
0.2,0.1,0.5,0.7016,0.0157
0.3,0.3,0.0,0.7027,0.0037
0.2,0.5,0.3,0.7027,0.0141
0.2,0.4,0.4,0.7028,0.0135
0.2,0.4,0.3,0.7028,0.0107
0.3,0.1,0.0,0.7028,0.003
0.3,0.2,0.1,0.7029,0.0105
0.2,0.1,0.3,0.7032,0.013
0.3,0.0,0.1,0.7034,0.0094
0.2,0.0,0.4,0.7035,0.014
0.3,0.1,0.1,0.7035,0.0078
0.2,0.0,0.3,0.7039,0.013
0.3,0.5,0.1,0.7039,0.0087
0.2,0.3,0.3,0.7042,0.0148
0.2,0.2,0.3,0.705,0.0115
0.3,0.3,0.1,0.7055,0.007
0.2,0.2,0.2,0.7071,0.0095
0.2,0.4,0.2,0.709,0.0107
0.2,0.1,0.2,0.7114,0.0107
0.2,0.5,0.2,0.7131,0.0162
0.2,0.0,0.2,0.7133,0.0106
0.2,0.3,0.2,0.7146,0.0126
0.3,0.0,0.0,0.7172,0.0092
0.2,0.4,0.0,0.7181,0.0051
0.1,0.3,0.5,0.7202,0.0096
0.2,0.3,0.1,0.7209,0.0125
0.2,0.3,0.0,0.7213,0.0097
0.1,0.4,0.5,0.7215,0.0106
0.2,0.5,0.1,0.7219,0.0124
0.2,0.2,0.1,0.7219,0.0107
0.1,0.5,0.5,0.7224,0.0143
0.1,0.0,0.5,0.723,0.0091
0.2,0.5,0.0,0.7238,0.0089
0.2,0.1,0.1,0.7245,0.0123
0.2,0.4,0.1,0.725,0.01
0.1,0.2,0.5,0.725,0.0145
0.2,0.2,0.0,0.726,0.0091
0.2,0.0,0.1,0.7263,0.0097
0.1,0.5,0.4,0.7267,0.01
0.1,0.1,0.4,0.7268,0.0105
0.2,0.1,0.0,0.7269,0.0075
0.1,0.4,0.4,0.7275,0.0127
0.1,0.1,0.5,0.7278,0.011
0.1,0.2,0.4,0.7279,0.0129
0.1,0.3,0.4,0.7289,0.0091
0.1,0.1,0.3,0.7297,0.0105
0.1,0.0,0.4,0.7302,0.0139
0.1,0.3,0.3,0.7326,0.0136
0.1,0.2,0.3,0.7326,0.0106
0.1,0.1,0.2,0.7348,0.0083
0.1,0.4,0.3,0.7351,0.0099
0.1,0.0,0.3,0.7355,0.0104
0.1,0.5,0.3,0.7369,0.012
0.2,0.0,0.0,0.7387,0.0108
0.1,0.0,0.2,0.7403,0.0096
0.1,0.5,0.2,0.7406,0.0075
0.1,0.2,0.2,0.7412,0.0151
0.1,0.3,0.2,0.7421,0.01
0.1,0.4,0.2,0.7425,0.0073
0.1,0.5,0.0,0.7434,0.007
0.0,0.5,0.5,0.7456,0.0116
0.0,0.2,0.5,0.7457,0.0102
0.0,0.0,0.5,0.7457,0.0115
0.0,0.1,0.5,0.7462,0.0091
0.0,0.4,0.5,0.7472,0.0086
0.0,0.3,0.4,0.7474,0.0112
0.1,0.4,0.0,0.7485,0.0059
0.0,0.5,0.4,0.7488,0.0095
0.1,0.2,0.1,0.7493,0.0075
0.0,0.1,0.4,0.7498,0.0123
0.1,0.3,0.0,0.7499,0.0119
0.1,0.5,0.1,0.75,0.0076
0.0,0.0,0.4,0.7502,0.0128
0.0,0.3,0.5,0.7502,0.0118
0.1,0.3,0.1,0.7504,0.006
0.1,0.4,0.1,0.7508,0.012
0.0,0.2,0.4,0.7511,0.0084
0.0,0.4,0.4,0.7512,0.0112
0.1,0.2,0.0,0.7517,0.003
0.1,0.0,0.1,0.7517,0.0049
0.1,0.1,0.1,0.7521,0.0079
0.0,0.4,0.3,0.7534,0.0063
0.0,0.3,0.3,0.7567,0.0093
0.0,0.2,0.3,0.7574,0.0093
0.0,0.5,0.3,0.7578,0.0076
0.1,0.0,0.0,0.7587,0.0062
0.0,0.0,0.3,0.7591,0.0125
0.1,0.1,0.0,0.7592,0.0093
0.0,0.1,0.3,0.7593,0.0086
0.0,0.0,0.2,0.7597,0.0111
0.0,0.5,0.2,0.7602,0.0094
0.0,0.4,0.2,0.7603,0.0068
0.0,0.1,0.2,0.7605,0.0087
0.0,0.3,0.2,0.7607,0.0113
0.0,0.2,0.2,0.761,0.0107
0.0,0.5,0.0,0.7682,0.0119
0.0,0.4,0.0,0.7692,0.0047
0.0,0.3,0.1,0.7702,0.0088
0.0,0.2,0.1,0.7714,0.0089
0.0,0.4,0.1,0.7714,0.0099
0.0,0.5,0.1,0.7716,0.0104
0.0,0.3,0.0,0.7723,0.0095
0.0,0.0,0.1,0.7728,0.0103
0.0,0.1,0.1,0.7743,0.0068
0.0,0.1,0.0,0.7752,0.0069
0.0,0.2,0.0,0.777,0.011
0.0,0.0,0.0,0.7774,0.0098
