SMOTE,CTGAN,TVAE,mean,std
0.2,0.4,0.5,22.4758,1.6238
0.5,0.4,0.5,22.4952,2.195
0.4,0.2,0.0,22.4957,1.6902
0.1,0.3,0.0,22.6154,0.9302
0.3,0.1,0.0,22.6672,2.5775
0.0,0.3,0.0,22.8639,3.905
0.2,0.1,0.5,22.9815,0.7441
0.4,0.4,0.5,23.0492,1.7429
0.5,0.3,0.0,23.2099,1.7952
0.3,0.3,0.0,23.2154,2.181
0.1,0.4,0.5,23.314,3.3549
0.2,0.2,0.0,24.1529,1.5613
0.0,0.5,0.0,24.381,2.7938
0.4,0.4,0.0,24.604,2.4225
0.3,0.2,0.0,24.6422,2.5715
0.5,0.2,0.0,25.365,2.729
0.4,0.5,0.0,25.4359,1.0704
0.5,0.4,0.0,26.1755,3.1731
0.1,0.4,0.0,26.4478,3.3585
0.2,0.4,0.0,26.539,2.4189
0.3,0.4,0.0,27.9523,2.3273
0.3,0.5,0.0,28.484,3.5583
0.1,0.5,0.0,29.2894,4.5097
0.2,0.5,0.0,29.7617,3.228
0.5,0.5,0.0,30.6161,6.8747
0.0,0.2,0.3,31.0958,26.6958
0.0,0.5,0.4,32.0879,25.8316
0.5,0.1,0.3,71.4177,0.7838
0.4,0.1,0.3,74.514,1.3038
0.3,0.1,0.3,76.4633,1.2242
0.2,0.1,0.3,76.5845,1.4293
0.1,0.1,0.3,79.5533,1.3839
