SMOTE,CTGAN,TVAE,mean,std
0.1,0.4,0.1,0.7829,0.0085
0.0,0.1,0.5,0.7853,0.0091
0.0,0.5,0.5,0.7857,0.0101
0.0,0.3,0.5,0.7859,0.0097
0.1,0.1,0.0,0.7861,0.0081
0.0,0.4,0.5,0.7861,0.0114
0.0,0.0,0.5,0.7868,0.0095
0.0,0.2,0.5,0.7868,0.0101
0.0,0.1,0.4,0.788,0.0112
0.0,0.4,0.4,0.7885,0.0087
0.0,0.0,0.4,0.7889,0.0102
0.0,0.5,0.4,0.7896,0.0085
0.0,0.2,0.4,0.7898,0.0103
0.0,0.3,0.4,0.7901,0.0093
0.0,0.2,0.3,0.7918,0.0104
0.0,0.1,0.3,0.7924,0.0102
0.0,0.4,0.3,0.7929,0.0093
0.0,0.5,0.3,0.7931,0.0106
0.0,0.0,0.3,0.7931,0.01
0.0,0.3,0.3,0.7939,0.0103
0.0,0.2,0.2,0.7968,0.0092
0.0,0.1,0.2,0.7976,0.0076
0.0,0.5,0.2,0.7978,0.0104
0.0,0.4,0.2,0.7979,0.0086
0.0,0.0,0.2,0.7988,0.0081
0.0,0.3,0.2,0.7989,0.0088
0.1,0.0,0.0,0.7989,0.011
0.0,0.4,0.0,0.7992,0.0087
0.0,0.5,0.0,0.7994,0.009
0.0,0.1,0.1,0.803,0.0079
0.0,0.3,0.1,0.8033,0.0078
0.0,0.3,0.0,0.8034,0.0079
0.0,0.5,0.1,0.8036,0.0087
0.0,0.0,0.1,0.8038,0.0081
0.0,0.2,0.0,0.8046,0.0078
0.0,0.2,0.1,0.8046,0.0072
0.0,0.4,0.1,0.8048,0.0079
0.0,0.1,0.0,0.8082,0.0092
0.0,0.0,0.0,0.8133,0.0083
