SMOTE,CTGAN,TVAE,mean,std
0.4,0.5,0.3,0.5966,0.0042
0.3,0.1,0.5,0.5967,0.0052
0.4,0.0,0.3,0.5969,0.0079
0.5,0.5,0.0,0.5973,0.0145
0.4,0.4,0.4,0.5978,0.0069
0.3,0.3,0.4,0.5992,0.0068
0.3,0.3,0.5,0.6001,0.0098
0.4,0.1,0.4,0.6004,0.004
0.4,0.0,0.2,0.6006,0.0056
0.4,0.3,0.3,0.6006,0.0054
0.4,0.1,0.2,0.601,0.0035
0.4,0.2,0.2,0.601,0.0089
0.3,0.5,0.5,0.6019,0.0137
0.3,0.4,0.4,0.6022,0.0043
0.3,0.2,0.5,0.6023,0.0086
0.3,0.5,0.4,0.6028,0.0077
0.4,0.5,0.2,0.6034,0.0068
0.3,0.4,0.3,0.6036,0.0077
0.5,0.4,0.0,0.6039,0.0079
0.5,0.2,0.0,0.6039,0.01
0.3,0.5,0.2,0.6041,0.0064
0.4,0.4,0.2,0.6042,0.0057
0.4,0.2,0.1,0.6043,0.0048
0.3,0.4,0.5,0.6044,0.008
0.3,0.0,0.4,0.6045,0.0086
0.4,0.0,0.1,0.6047,0.0031
0.3,0.1,0.4,0.605,0.0087
0.3,0.2,0.3,0.6051,0.0071
0.4,0.3,0.1,0.6056,0.0059
0.3,0.2,0.4,0.6059,0.0092
0.3,0.5,0.3,0.6073,0.0099
0.5,0.3,0.0,0.608,0.0137
0.4,0.4,0.1,0.6086,0.0045
0.4,0.5,0.0,0.6093,0.0095
0.3,0.0,0.2,0.6098,0.0121
0.3,0.0,0.3,0.6105,0.0094
0.3,0.3,0.2,0.6107,0.01
0.4,0.5,0.1,0.611,0.0075
0.4,0.1,0.1,0.6113,0.0098
0.3,0.1,0.3,0.6113,0.0062
0.5,0.0,0.0,0.6117,0.0054
0.3,0.1,0.2,0.6118,0.008
0.2,0.5,0.4,0.6119,0.0066
0.3,0.2,0.2,0.6121,0.0098
0.3,0.4,0.2,0.6122,0.0113
0.3,0.3,0.3,0.6132,0.0063
0.5,0.1,0.0,0.614,0.0078
0.3,0.3,0.1,0.6152,0.0054
0.3,0.2,0.1,0.6156,0.0067
0.2,0.2,0.5,0.6159,0.0063
0.3,0.0,0.1,0.6161,0.0089
0.3,0.1,0.1,0.6163,0.0067
0.3,0.5,0.1,0.6164,0.0064
0.3,0.4,0.1,0.6165,0.0103
0.2,0.0,0.4,0.6167,0.0078
0.2,0.3,0.5,0.6167,0.008
0.2,0.1,0.5,0.6169,0.013
0.2,0.4,0.5,0.618,0.0077
0.2,0.3,0.4,0.6183,0.0072
0.2,0.3,0.3,0.619,0.0023
0.2,0.5,0.5,0.6192,0.0077
0.2,0.0,0.3,0.6194,0.0117
0.2,0.0,0.5,0.6205,0.0066
0.2,0.4,0.2,0.6207,0.0062
0.2,0.4,0.4,0.6208,0.0074
0.4,0.3,0.0,0.6209,0.0082
0.4,0.4,0.0,0.621,0.0129
0.2,0.1,0.4,0.6211,0.008
0.2,0.2,0.3,0.6212,0.0029
0.2,0.2,0.2,0.6214,0.0067
0.2,0.4,0.3,0.6218,0.0033
0.2,0.1,0.3,0.6221,0.0044
0.2,0.2,0.4,0.6221,0.0059
0.4,0.2,0.0,0.6238,0.0102
0.2,0.5,0.2,0.624,0.0063
0.3,0.5,0.0,0.6245,0.0067
0.2,0.3,0.2,0.6246,0.0105
0.2,0.1,0.2,0.6247,0.0076
0.4,0.1,0.0,0.625,0.0038
0.1,0.2,0.5,0.6253,0.0094
0.2,0.5,0.3,0.6253,0.006
0.2,0.2,0.1,0.6266,0.0106
0.1,0.1,0.5,0.6266,0.0126
0.4,0.0,0.0,0.6266,0.0122
0.2,0.0,0.2,0.6267,0.0038
0.1,0.2,0.4,0.6283,0.014
0.1,0.3,0.4,0.629,0.02
0.1,0.0,0.5,0.6292,0.0124
0.1,0.4,0.5,0.6293,0.0116
0.1,0.0,0.4,0.6304,0.0135
0.2,0.3,0.1,0.6306,0.0065
0.1,0.5,0.5,0.6308,0.0117
0.2,0.0,0.1,0.631,0.0097
0.2,0.5,0.1,0.6311,0.0086
0.1,0.3,0.5,0.6312,0.0112
0.3,0.4,0.0,0.6325,0.0053
0.3,0.3,0.0,0.6326,0.0045
0.1,0.1,0.4,0.6331,0.0105
0.2,0.1,0.1,0.6332,0.008
0.1,0.5,0.4,0.6337,0.018
0.3,0.2,0.0,0.6342,0.0065
0.1,0.4,0.4,0.6344,0.0071
0.1,0.2,0.3,0.6346,0.0133
0.1,0.0,0.3,0.6347,0.0153
0.2,0.4,0.1,0.6351,0.01
0.1,0.4,0.2,0.6358,0.013
0.1,0.5,0.3,0.6362,0.011
0.1,0.3,0.3,0.6364,0.0102
0.1,0.1,0.3,0.6364,0.009
0.2,0.5,0.0,0.6365,0.0112
0.3,0.0,0.0,0.6372,0.0038
0.0,0.4,0.4,0.638,0.0048
0.1,0.5,0.2,0.6385,0.0122
0.1,0.0,0.2,0.6392,0.0045
0.1,0.3,0.2,0.6402,0.0116
0.1,0.4,0.3,0.6406,0.0122
0.1,0.1,0.2,0.641,0.0152
0.1,0.2,0.2,0.6413,0.0101
0.1,0.2,0.1,0.6418,0.0175
0.1,0.3,0.1,0.6422,0.0108
0.0,0.4,0.5,0.6431,0.0148
0.0,0.3,0.5,0.6432,0.0047
0.2,0.4,0.0,0.6436,0.0067
0.1,0.0,0.1,0.644,0.0118
0.3,0.1,0.0,0.6444,0.0086
0.0,0.2,0.5,0.6453,0.0089
0.1,0.4,0.1,0.6455,0.0152
0.0,0.2,0.4,0.6459,0.0068
0.1,0.5,0.1,0.6464,0.0093
0.1,0.5,0.0,0.6466,0.0108
0.0,0.0,0.5,0.6468,0.0068
0.0,0.3,0.4,0.6469,0.0065
0.0,0.1,0.5,0.647,0.0062
0.0,0.5,0.5,0.647,0.0112
0.0,0.1,0.4,0.6474,0.0099
0.1,0.1,0.1,0.6477,0.0141
0.0,0.0,0.4,0.6482,0.0076
0.0,0.3,0.3,0.6487,0.0083
0.0,0.5,0.4,0.6492,0.0095
0.0,0.1,0.3,0.6493,0.0097
0.0,0.4,0.2,0.6495,0.0105
0.2,0.3,0.0,0.6496,0.0045
0.0,0.2,0.3,0.6501,0.0096
0.1,0.4,0.0,0.6504,0.01
0.0,0.1,0.2,0.6513,0.0129
0.0,0.4,0.3,0.6516,0.0125
0.2,0.2,0.0,0.6516,0.0076
0.2,0.0,0.0,0.6516,0.0043
0.0,0.0,0.3,0.6517,0.0114
0.0,0.3,0.2,0.6522,0.0125
0.1,0.2,0.0,0.653,0.0078
0.0,0.5,0.3,0.653,0.0093
0.0,0.2,0.2,0.6537,0.0088
0.0,0.0,0.2,0.6538,0.0121
0.0,0.5,0.2,0.6562,0.0112
0.2,0.1,0.0,0.6566,0.0066
0.0,0.3,0.1,0.6566,0.0125
0.0,0.5,0.0,0.6586,0.009
0.0,0.0,0.1,0.6599,0.0148
0.0,0.5,0.1,0.6601,0.0072
0.0,0.2,0.1,0.6604,0.0132
0.0,0.4,0.1,0.6615,0.0073
0.1,0.3,0.0,0.6619,0.0132
0.1,0.0,0.0,0.6623,0.0108
0.0,0.1,0.1,0.664,0.0089
0.0,0.4,0.0,0.665,0.0076
0.1,0.1,0.0,0.6656,0.0102
0.0,0.0,0.0,0.6687,0.0054
0.0,0.3,0.0,0.6696,0.0091
0.0,0.2,0.0,0.6723,0.011
0.0,0.1,0.0,0.6724,0.0121
