SMOTE,CTGAN,TVAE,mean,std
0.3,0.1,0.1,0.7894,0.0066
0.3,0.2,0.1,0.7894,0.0071
0.3,0.3,0.1,0.7905,0.0076
0.2,0.4,0.3,0.7908,0.0092
0.3,0.5,0.1,0.7909,0.0071
0.2,0.1,0.3,0.7926,0.0103
0.2,0.2,0.3,0.7931,0.0055
0.2,0.3,0.3,0.7934,0.0069
0.3,0.2,0.0,0.7943,0.0112
0.2,0.0,0.3,0.7948,0.0059
0.2,0.5,0.3,0.7948,0.0065
0.2,0.0,0.2,0.7997,0.0079
0.2,0.4,0.2,0.8004,0.0085
0.2,0.2,0.2,0.8005,0.0078
0.2,0.1,0.2,0.8013,0.0074
0.2,0.3,0.2,0.8021,0.0082
0.2,0.5,0.2,0.803,0.0065
0.3,0.1,0.0,0.8035,0.0095
0.1,0.4,0.5,0.8092,0.0027
0.2,0.5,0.0,0.8104,0.0087
0.1,0.3,0.5,0.8109,0.0061
0.1,0.2,0.5,0.8114,0.0067
0.1,0.1,0.5,0.8129,0.0059
0.1,0.5,0.5,0.8138,0.005
0.1,0.0,0.5,0.814,0.0053
0.2,0.2,0.1,0.8153,0.0076
0.2,0.4,0.0,0.8155,0.009
0.3,0.0,0.0,0.8159,0.0079
0.1,0.0,0.4,0.816,0.0076
0.2,0.0,0.1,0.8163,0.0072
0.1,0.4,0.4,0.8168,0.0055
0.1,0.5,0.4,0.817,0.0062
0.2,0.1,0.1,0.8174,0.0087
0.2,0.3,0.1,0.8176,0.0077
0.2,0.5,0.1,0.818,0.0076
0.1,0.3,0.4,0.8183,0.0068
0.1,0.2,0.4,0.8185,0.0076
0.2,0.3,0.0,0.8187,0.0083
0.1,0.1,0.4,0.8188,0.0063
0.2,0.4,0.1,0.8196,0.0068
0.1,0.3,0.3,0.8214,0.007
0.1,0.0,0.3,0.8224,0.0086
0.1,0.4,0.3,0.8226,0.0068
0.1,0.1,0.3,0.8228,0.0109
0.2,0.2,0.0,0.8242,0.0094
0.1,0.2,0.3,0.8256,0.01
0.1,0.5,0.3,0.827,0.0077
0.1,0.5,0.2,0.8283,0.0058
0.1,0.0,0.2,0.8284,0.0043
0.1,0.1,0.2,0.8287,0.0065
0.1,0.3,0.2,0.8299,0.0063
0.1,0.2,0.2,0.8309,0.0088
0.1,0.4,0.2,0.8313,0.0077
0.2,0.1,0.0,0.833,0.01
0.1,0.5,0.0,0.8378,0.0071
0.0,0.5,0.5,0.8407,0.0068
0.0,0.2,0.5,0.8414,0.0052
0.1,0.4,0.0,0.8423,0.0067
0.0,0.1,0.5,0.8435,0.0049
0.1,0.2,0.1,0.8437,0.0073
0.0,0.3,0.5,0.8438,0.0064
0.0,0.4,0.4,0.8439,0.006
0.0,0.0,0.5,0.8439,0.0054
0.1,0.5,0.1,0.8439,0.008
0.1,0.0,0.1,0.844,0.0066
0.0,0.3,0.4,0.8444,0.0075
0.1,0.3,0.1,0.8448,0.0066
0.0,0.5,0.4,0.8451,0.009
0.1,0.1,0.1,0.8452,0.0082
0.0,0.4,0.5,0.8453,0.0044
0.0,0.0,0.4,0.846,0.0057
0.2,0.0,0.0,0.846,0.0116
0.0,0.1,0.4,0.8462,0.0046
0.0,0.2,0.4,0.8462,0.0033
0.1,0.4,0.1,0.8466,0.0083
0.1,0.3,0.0,0.8477,0.0093
0.1,0.2,0.0,0.8507,0.0089
0.0,0.4,0.3,0.8508,0.0049
0.0,0.3,0.3,0.8508,0.0072
0.0,0.5,0.3,0.8508,0.0053
0.0,0.2,0.3,0.8518,0.0056
0.0,0.1,0.3,0.8519,0.0055
0.0,0.0,0.3,0.8519,0.0074
0.0,0.1,0.2,0.8566,0.0062
0.0,0.4,0.2,0.8581,0.0078
0.0,0.3,0.2,0.8581,0.006
0.0,0.5,0.2,0.8583,0.0063
0.1,0.1,0.0,0.8584,0.0099
0.0,0.2,0.2,0.86,0.0061
0.0,0.0,0.2,0.86,0.0059
0.0,0.5,0.0,0.8702,0.0066
0.0,0.1,0.1,0.8706,0.0062
0.1,0.0,0.0,0.8707,0.012
0.0,0.4,0.0,0.8711,0.0063
0.0,0.0,0.1,0.8713,0.0051
0.0,0.2,0.1,0.8715,0.0069
0.0,0.5,0.1,0.8723,0.0047
0.0,0.3,0.1,0.8731,0.0053
0.0,0.4,0.1,0.8738,0.0062
0.0,0.3,0.0,0.8745,0.0065
0.0,0.2,0.0,0.88,0.0064
0.0,0.1,0.0,0.8848,0.0064
0.0,0.0,0.0,0.8917,0.0082
